category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	p_adjust_over_represented	p_adjust_under_represented
GO:0102344	1	0.979067637364497	0	4	3-hydroxy-behenoyl-CoA dehydratase activity	MF	1	1
GO:0102345	1	0.979067637364497	0	4	3-hydroxy-lignoceroyl-CoA dehydratase activity	MF	1	1
GO:0102389	1	0.99372689723824	0	1	polyprenol reductase activity	MF	1	1
GO:0102390	1	0.994189561922759	0	1	mycophenolic acid acyl-glucuronide esterase activity	MF	1	1
GO:0102391	1	0.983775363492595	0	2	decanoate-CoA ligase activity	MF	1	1
GO:0102420	1	0.974357643363315	0	3	sn-1-glycerol-3-phosphate C16:0-DCA-CoA acyl transferase activity	MF	1	1
GO:0102499	1	0.974111584984862	0	3	SHG alpha-glucan phosphorylase activity	MF	1	1
GO:0102500	1	0.991158472939776	0	1	beta-maltose 4-alpha-glucanotransferase activity	MF	1	1
GO:0102521	1	0.991505776108076	0	1	tRNA-4-demethylwyosine synthase activity	MF	1	1
GO:0102522	1	0.99362806797068	0	1	tRNA 4-demethylwyosine alpha-amino-alpha-carboxypropyltransferase activity	MF	1	1
GO:0102524	1	0.994064070133978	0	1	tRNAPhe (7-(3-amino-3-carboxypropyl)wyosine37-C2)-hydroxylase activity	MF	1	1
GO:0102545	1	0.925820151250857	0	9	phosphatidyl phospholipase B activity	MF	1	1
GO:0102549	1	0.993882071921265	0	1	1-18:1-2-16:0-monogalactosyldiacylglycerol lipase activity	MF	1	1
GO:0102559	1	0.993271234049544	0	1	protein-(glutamine-N5) methyltransferase activity	MF	1	1
GO:0102571	1	0.991158472939776	0	1	[protein]-3-O-(N-acetyl-D-glucosaminyl)-L-serine/L-threonine O-N-acetyl-alpha-D-glucosaminase activity	MF	1	1
GO:0102662	1	0.991192666619473	0	1	malonate-semialdehyde dehydrogenase (acetylating, NAD+) activity	MF	1	1
GO:0102704	1	0.991281375375882	0	1	GDP-Man:Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase activity	MF	1	1
GO:0102732	1	0.991158472939776	0	1	myo-inositol-1,2,3,4,6-heptakisphosphate 5-kinase activity	MF	1	1
GO:0102751	1	0.993200402551193	0	1	UDP-alpha-D-glucose:glucosyl-glycogenin alpha-D-glucosyltransferase activity	MF	1	1
GO:0102752	1	0.991362487325806	0	1	1,4-alpha-glucan branching enzyme activity (using a glucosylated glycogenin as primer for glycogen synthesis)	MF	1	1
GO:0102756	1	0.951455900437975	0	7	very-long-chain 3-ketoacyl-CoA synthase activity	MF	1	1
GO:0102757	1	0.991607706051694	0	1	NADPH phosphatase activity	MF	1	1
GO:0102758	1	0.995007287541997	0	1	very-long-chain enoyl-CoA reductase activity	MF	1	1
GO:0102769	1	0.991158492047064	0	1	dihydroceramide glucosyltransferase activity	MF	1	1
GO:0102867	1	0.991159398740152	0	1	molybdenum cofactor sulfurtransferase activity	MF	1	1
GO:0102938	1	0.98960263803035	0	2	orcinol O-methyltransferase activity	MF	1	1
GO:0102953	1	0.974634093053402	0	4	hypoglycin A gamma-glutamyl transpeptidase activity	MF	1	1
GO:0102965	1	0.982394468268551	0	2	alcohol-forming fatty acyl-CoA reductase activity	MF	1	1
GO:0102991	1	0.93463736330777	0	9	myristoyl-CoA hydrolase activity	MF	1	1
GO:0103002	1	0.992447632789111	0	1	16-hydroxypalmitate dehydrogenase activity	MF	1	1
GO:0103026	1	0.991307589135968	0	1	fructose-1-phosphatase activity	MF	1	1
GO:0103046	1	0.992473260767455	0	1	alanylglutamate dipeptidase activity	MF	1	1
GO:0103066	1	0.991301647821717	0	1	4alpha-carboxy-4beta-methyl-5alpha-cholesta-8-en-3beta-ol:NAD(P)+ 3-oxidoreductase (decarboxylating) activity	MF	1	1
GO:0103067	1	0.991301647821717	0	1	4alpha-carboxy-5alpha-cholesta-8-en-3beta-ol:NAD(P)+ 3-dehydrogenase (decarboxylating) activity	MF	1	1
GO:0103068	1	0.974634093053402	0	4	leukotriene C4 gamma-glutamyl transferase activity	MF	1	1
GO:0103069	1	0.992064804664933	0	1	17-hydroxyprogesterone 21-hydroxylase activity	MF	1	1
GO:0106001	1	0.965443250405705	0	4	intestinal hexose absorption	BP	1	1
GO:0106002	1	0.959655181082191	0	5	mCRD-mediated mRNA stability complex	CC	1	1
GO:0106003	1	0.982411957432249	0	2	amyloid-beta complex	CC	1	1
GO:0106004	1	0.983709969550306	0	2	tRNA (guanine-N7)-methylation	BP	1	1
GO:0106005	1	0.987496771545412	0	2	RNA 5'-cap (guanine-N7)-methylation	BP	1	1
GO:0106006	1	0.991158472939776	0	1	cytoskeletal protein-membrane anchor activity	MF	1	1
GO:0106008	1	0.995471878400174	0	1	2-oxoglutaramate amidase activity	MF	1	1
GO:0106014	1	0.956435383868715	0	6	regulation of inflammatory response to wounding	BP	1	1
GO:0106015	1	0.972270514838944	0	4	negative regulation of inflammatory response to wounding	BP	1	1
GO:0106016	1	0.981660252194699	0	3	positive regulation of inflammatory response to wounding	BP	1	1
GO:0106017	1	0.976140789523641	0	3	phosphatidylinositol-3,4-bisphosphate phosphatase activity	MF	1	1
GO:0106018	1	0.941264513036439	0	7	phosphatidylinositol-3,5-bisphosphate phosphatase activity	MF	1	1
GO:0106019	1	0.898388206075201	0	13	phosphatidylinositol-4,5-bisphosphate phosphatase activity	MF	1	1
GO:0106020	1	0.960587540433618	0	5	regulation of vesicle docking	BP	1	1
GO:0106022	1	0.99116007165849	0	1	positive regulation of vesicle docking	BP	1	1
GO:0106028	1	0.991158472939776	0	1	neuron projection retraction	BP	1	1
GO:0106029	1	0.977115356711703	0	3	tRNA pseudouridine synthase activity	MF	1	1
GO:0106030	1	0.810673791664743	0	25	neuron projection fasciculation	BP	1	1
GO:0106033	1	0.982394468268551	0	2	spine synapse	CC	1	1
GO:0106034	1	0.988000599074266	0	2	protein maturation by [2Fe-2S] cluster transfer	BP	1	1
GO:0106040	1	0.991158472939776	0	1	regulation of GABA-A receptor activity	BP	1	1
GO:0106044	1	0.992251514755059	0	1	guanine deglycation	BP	1	1
GO:0106045	1	0.992251514755059	0	1	guanine deglycation, methylglyoxal removal	BP	1	1
GO:0106046	1	0.992251514755059	0	1	guanine deglycation, glyoxal removal	BP	1	1
GO:0106047	1	0.99238255637787	0	1	polyamine deacetylation	BP	1	1
GO:0106048	1	0.99238255637787	0	1	spermidine deacetylation	BP	1	1
GO:0106049	1	0.915581994714252	0	12	regulation of cellular response to osmotic stress	BP	1	1
GO:0106050	1	0.985812544099015	0	2	tRNA 2'-O-methyltransferase activity	MF	1	1
GO:0106056	1	0.751178089901096	0	37	regulation of calcineurin-mediated signaling	BP	1	1
GO:0106057	1	0.892945482982229	0	15	negative regulation of calcineurin-mediated signaling	BP	1	1
GO:0106058	1	0.872875554862514	0	17	positive regulation of calcineurin-mediated signaling	BP	1	1
GO:0106064	1	0.994786632426548	0	1	regulation of cobalamin metabolic process	BP	1	1
GO:0106068	1	0.95211792093504	0	7	SUMO ligase complex	CC	1	1
GO:0106070	1	0.855555042630197	0	20	regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway	BP	1	1
GO:0106071	1	0.959243319894944	0	6	positive regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway	BP	1	1
GO:0106072	1	0.890186254158707	0	15	negative regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway	BP	1	1
GO:0106073	1	0.991932317621791	0	1	dolichyl pyrophosphate Glc2Man9GlcNAc2 alpha-1,2-glucosyltransferase activity	MF	1	1
GO:0106074	1	0.901930788737184	0	13	aminoacyl-tRNA metabolism involved in translational fidelity	BP	1	1
GO:0106075	1	0.991264851949896	0	1	peptide N-succinyltransferase activity	MF	1	1
GO:0106077	1	0.965913237520026	0	4	histone succinylation	BP	1	1
GO:0106078	1	0.991264851949896	0	1	histone succinyltransferase activity	MF	1	1
GO:0106083	1	0.923377139706979	0	11	nuclear membrane protein complex	CC	1	1
GO:0106088	1	0.989984555858824	0	2	regulation of cell adhesion involved in sprouting angiogenesis	BP	1	1
GO:0106089	1	0.991219639763037	0	1	negative regulation of cell adhesion involved in sprouting angiogenesis	BP	1	1
GO:0106090	1	0.998754069267942	0	1	positive regulation of cell adhesion involved in sprouting angiogenesis	BP	1	1
GO:0106091	1	0.981165129688706	0	3	glial cell projection elongation	BP	1	1
GO:0106094	1	0.923377139706979	0	11	nuclear membrane microtubule tethering complex	CC	1	1
GO:0106096	1	0.991158472939776	0	1	response to ceramide	BP	1	1
GO:0106101	1	0.994268096800039	0	1	ER-dependent peroxisome localization	BP	1	1
GO:0106104	1	0.923950817292125	0	10	regulation of glutamate receptor clustering	BP	1	1
GO:0106105	1	0.994582061737471	0	1	Ala-tRNA(Thr) hydrolase activity	MF	1	1
GO:0106106	1	0.345697498239639	0	144	cold-induced thermogenesis	BP	1	1
GO:0106107	1	0.998816057232637	0	1	regulation of (R)-mevalonic acid biosynthetic process	BP	1	1
GO:0106108	1	0.998816057232637	0	1	negative regulation of (R)-mevalonic acid biosynthetic process	BP	1	1
GO:0106119	1	0.972075294148081	0	5	negative regulation of sterol biosynthetic process	BP	1	1
GO:0106120	1	0.908390150807729	0	12	positive regulation of sterol biosynthetic process	BP	1	1
GO:0106121	1	0.994786632426548	0	1	positive regulation of cobalamin metabolic process	BP	1	1
GO:0106129	1	0.991237812924817	0	1	positive regulation of store-operated calcium entry	BP	1	1
GO:0106130	1	0.991996212043846	0	2	purine phosphoribosyltransferase activity	MF	1	1
GO:0106134	1	0.988327618595323	0	2	positive regulation of cardiac muscle cell contraction	BP	1	1
GO:0106135	1	0.991706722532632	0	1	negative regulation of cardiac muscle cell contraction	BP	1	1
GO:0106137	1	0.983740596296118	0	2	IkappaB kinase complex binding	MF	1	1
GO:0106138	1	0.991158472939776	0	1	Sec61 translocon complex binding	MF	1	1
GO:0106140	1	0.97057752412503	0	4	P-TEFb complex binding	MF	1	1
GO:0106153	1	0.992684503901658	0	1	phosphorylated histone binding	MF	1	1
GO:0106157	1	0.99182221844504	0	1	peptidyl-arginine 3-dioxygenase activity	MF	1	1
GO:0106162	1	0.991158472939776	0	1	mRNA N-acetyltransferase activity	MF	1	1
GO:0106177	1	0.991158472939776	0	1	cyclic-GMP-AMP hydrolase activity	MF	1	1
GO:0106217	1	0.984602385828748	0	2	tRNA C3-cytosine methylation	BP	1	1
GO:0106222	1	0.884350116407003	0	16	lncRNA binding	MF	1	1
GO:0106226	1	0.992993856222427	0	1	peptide 2-hydroxyisobutyryltransferase activity	MF	1	1
GO:0106227	1	0.991264851949896	0	1	peptidyl-lysine glutarylation	BP	1	1
GO:0106228	1	0.991264851949896	0	1	peptide glutaryltransferase activity	MF	1	1
GO:0106229	1	0.991264851949896	0	1	histone glutaryltransferase activity	MF	1	1
GO:0106230	1	0.984998919137891	0	2	protein depropionylation	BP	1	1
GO:0106231	1	0.984998919137891	0	2	protein-propionyllysine depropionylase activity	MF	1	1
GO:0106235	1	0.979136883252357	0	3	ceramide-1-phosphate phosphatase activity	MF	1	1
GO:0106237	1	0.991942086311444	0	1	arachidonate 12(R)-lipoxygenase activity	MF	1	1
GO:0106255	1	0.991233924272595	0	1	hydroperoxy icosatetraenoate isomerase activity	MF	1	1
GO:0106258	1	0.991423770799043	0	1	L-serine-phosphatidylcholine phosphatidyltransferase activity	MF	1	1
GO:0106260	1	0.993394098752095	0	1	DNA-DNA tethering activity	MF	1	1
GO:0106262	1	0.969812336048422	0	4	1-acylglycerophosphoethanolamine O-acyltransferase activity	MF	1	1
GO:0106263	1	0.969812336048422	0	4	1-acylglycerophosphoserine O-acyltransferase activity	MF	1	1
GO:0106264	1	0.991594138859151	0	1	protein serine kinase activity (using GTP as donor)	MF	1	1
GO:0106272	1	0.994638380096606	0	1	protein localization to ERGIC	BP	1	1
GO:0106273	1	0.994638380096606	0	1	cytosol to ERGIC protein transport	BP	1	1
GO:0106274	1	0.957719068946952	0	6	NAD+-protein-arginine ADP-ribosyltransferase activity	MF	1	1
GO:0106276	1	0.995205199306768	0	1	biliberdin reductase NAD+ activity	MF	1	1
GO:0106277	1	0.995205199306768	0	1	biliverdin reductase (NADP+) activity	MF	1	1
GO:0106281	1	0.995796646761196	0	1	chenodeoxycholate 7-alpha-dehydrogenase (NAD+) activity	MF	1	1
GO:0106282	1	0.995796646761196	0	1	isoursodeoxycholate 7-beta-dehydrogenase (NAD+) activity	MF	1	1
GO:0106283	1	0.995796646761196	0	1	ursodeoxycholate 7-beta-dehydrogenase (NAD+) activity	MF	1	1
GO:0106288	1	0.99115968249882	0	1	regulation of deadenylation-dependent decapping of nuclear-transcribed mRNA	BP	1	1
GO:0106289	1	0.99115968249882	0	1	negative regulation of deadenylation-dependent decapping of nuclear-transcribed mRNA	BP	1	1
GO:0106293	1	0.982394468268551	0	2	NADH oxidase H202-forming activity	MF	1	1
GO:0106294	1	0.966082973992329	0	4	NADPH oxidase H202-forming activity	MF	1	1
GO:0106300	1	0.96085569267241	0	5	protein-DNA covalent cross-linking repair	BP	1	1
GO:0106309	1	0.992064804664933	0	1	progesterone 21-hydroxylase activity	MF	1	1
GO:0106321	1	0.991158472939776	0	1	S-(hydroxymethyl)glutathione dehydrogenase NADP activity	MF	1	1
GO:0106322	1	0.991158472939776	0	1	S-(hydroxymethyl)glutathione dehydrogenase NAD activity	MF	1	1
GO:0106325	1	0.992761247058433	0	1	acetylgalactosaminyl-O-glycosyl-seryl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity	MF	1	1
GO:0106326	1	0.992761247058433	0	1	acetylgalactosaminyl-O-glycosyl-threonyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity	MF	1	1
GO:0106330	1	0.991168220343308	0	1	sialate 9-O-acetylesterase activity	MF	1	1
GO:0106331	1	0.991168220343308	0	1	sialate 4-O-acetylesterase activity	MF	1	1
GO:0106333	1	0.975003493169733	0	4	subcortical maternal complex	CC	1	1
GO:0106335	1	0.991634491860729	0	1	tRNA (carboxymethyluridine(34)-5-O)-methyltransferase activity	MF	1	1
GO:0106341	1	0.992029709819379	0	1	omega-hydroxyceramide transacylase activity	MF	1	1
GO:0106342	1	0.992029709819379	0	1	omega-hydroxyceramide biosynthetic process	BP	1	1
GO:0106345	1	0.992311072707528	0	1	glyoxylate reductase activity	MF	1	1
GO:0106349	1	0.993166645611376	0	1	snRNA methylation	BP	1	1
GO:0106354	1	0.954000459595392	0	7	tRNA surveillance	BP	1	1
GO:0106359	1	0.991158472939776	0	1	2-hydroxyacyl-CoA lyase activity	MF	1	1
GO:0106360	1	0.991158472939776	0	1	2-hydroxy-3-methylhexadecanoyl-CoA lyase activity	MF	1	1
GO:0106363	1	0.982394468268551	0	2	protein-cysteine methyltransferase activity	MF	1	1
GO:0106364	1	0.993187392177894	0	1	4-hydroxy-3-all-trans-hexaprenylbenzoate oxygenase activity	MF	1	1
GO:0106370	1	0.994117640807958	0	1	protein-L-histidine N-pros-methyltransferase activity	MF	1	1
GO:0106373	1	0.99223396058541	0	1	3-deoxyglucosone dehydrogenase activity	MF	1	1
GO:0106376	1	0.991158472939776	0	1	2-hydroxyphytanoyl-CoA lyase activity	MF	1	1
GO:0106377	1	0.996030976530582	0	1	2-hydroxy-ATP hydrolase activity	MF	1	1
GO:0106378	1	0.996030976530582	0	1	2-hydroxy-dATP hydrolase activity	MF	1	1
GO:0106380	1	0.928569506877473	0	11	purine ribonucleotide salvage	BP	1	1
GO:0106381	1	0.98263668374674	0	3	purine deoxyribonucleotide salvage	BP	1	1
GO:0106383	1	0.98263668374674	0	3	dAMP salvage	BP	1	1
GO:0106386	1	0.985199137971083	0	2	(3R)-hydroxyacyl-CoA dehydrogenase (NAD) activity	MF	1	1
GO:0106388	1	0.99421365863002	0	1	18S rRNA aminocarboxypropyltransferase activity	MF	1	1
GO:0106399	1	0.994177536456283	0	1	acyl-coenzyme A diphosphatase activity	MF	1	1
GO:0106405	1	0.991384849145834	0	1	isoprenoid diphosphate phosphatase activity	MF	1	1
GO:0106411	1	0.975229036571567	0	3	XMP 5'-nucleosidase activity	MF	1	1
GO:0106413	1	0.969303137541086	0	4	dihydrouridine synthase activity	MF	1	1
GO:0106414	1	0.992666155510271	0	1	mRNA dihydrouridine synthase activity	MF	1	1
GO:0106419	1	0.993437464779962	0	1	NAD-dependent protein lipoamidase activity	MF	1	1
GO:0106420	1	0.993437464779962	0	1	NAD-dependent protein biotinidase activity	MF	1	1
GO:0110008	1	0.991158472939776	0	1	ncRNA deadenylation	BP	1	1
GO:0110009	1	0.974649081824349	0	3	formin-nucleated actin cable organization	BP	1	1
GO:0110012	1	0.976510436181061	0	3	protein localization to P-body	BP	1	1
GO:0110016	1	0.931888836303464	0	8	B-WICH complex	CC	1	1
GO:0110017	1	0.996137089938706	0	1	cap-independent translational initiation of linear mRNA	BP	1	1
GO:0110021	1	0.974245979611816	0	5	cardiac muscle myoblast proliferation	BP	1	1
GO:0110022	1	0.974245979611816	0	5	regulation of cardiac muscle myoblast proliferation	BP	1	1
GO:0110023	1	0.997415019305381	0	2	negative regulation of cardiac muscle myoblast proliferation	BP	1	1
GO:0110024	1	0.976771420513465	0	3	positive regulation of cardiac muscle myoblast proliferation	BP	1	1
GO:0110025	1	0.973876411004095	0	3	DNA strand resection involved in replication fork processing	BP	1	1
GO:0110026	1	0.991158472939776	0	1	regulation of DNA strand resection involved in replication fork processing	BP	1	1
GO:0110030	1	0.974013770193334	0	3	regulation of G2/MI transition of meiotic cell cycle	BP	1	1
GO:0110032	1	0.974013770193334	0	3	positive regulation of G2/MI transition of meiotic cell cycle	BP	1	1
GO:0110050	1	0.994344201999108	0	1	deaminated glutathione amidase activity	MF	1	1
GO:0110051	1	0.994541551093725	0	1	metabolite repair	BP	1	1
GO:0110057	1	0.989905396486731	0	2	regulation of blood vessel endothelial cell differentiation	BP	1	1
GO:0110058	1	0.998735841330133	0	1	positive regulation of blood vessel endothelial cell differentiation	BP	1	1
GO:0110059	1	0.991158472939776	0	1	negative regulation of blood vessel endothelial cell differentiation	BP	1	1
GO:0110061	1	0.982394468268551	0	2	regulation of angiotensin-activated signaling pathway	BP	1	1
GO:0110064	1	0.983295804752742	0	3	lncRNA catabolic process	BP	1	1
GO:0110070	1	0.991666030439901	0	1	cellularization cleavage furrow	CC	1	1
GO:0110075	1	0.98448712539516	0	2	regulation of ferroptosis	BP	1	1
GO:0110076	1	0.98448712539516	0	2	negative regulation of ferroptosis	BP	1	1
GO:0110077	1	0.982514867554302	0	2	vesicle-mediated intercellular transport	BP	1	1
GO:0110078	1	0.975335313964958	0	3	TTT complex	CC	1	1
GO:0110079	1	0.998761360949929	0	1	regulation of placenta blood vessel development	BP	1	1
GO:0110081	1	0.998761360949929	0	1	negative regulation of placenta blood vessel development	BP	1	1
GO:0110088	1	0.940478626591615	0	10	hippocampal neuron apoptotic process	BP	1	1
GO:0110089	1	0.94887178668522	0	9	regulation of hippocampal neuron apoptotic process	BP	1	1
GO:0110090	1	0.988116885635766	0	2	positive regulation of hippocampal neuron apoptotic process	BP	1	1
GO:0110091	1	0.965066085230671	0	6	negative regulation of hippocampal neuron apoptotic process	BP	1	1
GO:0110095	1	0.935912323631709	0	9	cellular detoxification of aldehyde	BP	1	1
GO:0110096	1	0.846157193046235	0	21	cellular response to aldehyde	BP	1	1
